ID,CHANNEL,VIDEO_TITLE,VIDEO_TAG
3138245,Music,Snoop Dogg & Lil Wayne Discuss Gangs - Crips & Bloods: Made In America film by Baron Davis,lil wayne snoop dogg bloods and crips movie documentary made in america baron davis dj skee tv skeetv gang bang 101 music video streets compton watts new orleans gangsta gangster hood sundance film blood crip rap hiphop hip hop culture
3138247,Music,David Archuleta - A Little Too Not Over You,David Archuleta Little Too Not Over You Pop Music Video
3138252,Music,PCD I Hate This Part (REQUEST) - Rin on the Rox,rin on the rox singing hate this part pcd
3138254,Music,Beyonce At Last (Barack & Michelle Obama First Dance),barack obama first dance beyonce at last sasha fierce united states 2009 halo save the hero jay single ladies diva satellites ave maria
3138257,Music,Cassie Davis - Like It Loud [Official Video],cassie davis like it loud boys don't cry maree fergie black eyed peas wanna scream at the top of my lungs perth australia
3138258,Music,Linkin Park - In the End,linkin park in the end
3138262,Music,Sir Ivan For What it's Worth,music war peace remake police electronica rock politics peaceman
3138263,Music,"Plain White T's - Music Video - 1, 2, 3, 4 (Watch in HQ!)",4 1 4 plain white t's
3138267,Music,Massiv - MAS Techno (HQ) (Album Meine Zeit V？: 27.02.2009),massiv mas techno m.a.s hip-hop/rap hiphop hip hop rap berlin al massiva almassiva single 2009 meine zeit elektro electro
3138273,Music,Playing For Change: Song Around the World Don't Worry,roger ridley music blues pierre minetti world R&B don't worry stand by me song around the playing for change
3138274,Music,If I Were A Boy - Beyonce with full lyrics,Beyonce If Were Boy Pop Music Video with Lyrics best hip hop top 10
3138278,Music,Armin van Buuren feat. Jaren - Unforgivable,Armin van Buuren Jaren Unforgivable Armada
3138280,Music,Animal Collective - My Girls,animal collective my girls domino avey tare panda bear geologist
3138281,Music,joaquin-phoenix-falls-on-stage,joaquin phoenix stage rap falls slips rapping
3138286,Music,Aventura Por Un Segundo Music Video,Aventura Por Un Segundo Music Video
3138295,Music,Killing Time,3D Brothers JB Joe Jonas Kevin Movie Music Nick Pop Rock
3138297,Music,Love Story - Taylor Swift (Acoustic Cover),Love Story Taylor Swift Fearless Big Machine REcords Tiffanyjoallen Tiffany Jo Allen country rock TiffanysVideos
3138302,Music,The Pop Rocks Steelers song,pop rocks heartbreaker steeler song the davis school of guitar performance
3138303,Music,Lady GaGa - Just Dance feat  Colby O'Donis music video code   lyrics - MuVids,akon music
3138305,Music,"Meet Tia, Rick Ross' Son's Mother",50 cent rick ross correctional officer tia baby's mother
3138306,Music,The Prodigy - Omen,the prodigy omen prodigychannel
3138307,Music,50 Cent - I Get It In ( Official Video & Lyrics),50 Cent Get It In officail video hq before self destruct officer ross try me rick diss swagger-ringtones.com swaggermusicworld.com youtuberingers.com three headed monster eminem crack bottle hip hop rap exclusive 2009 single
3138311,Music,Christina Milian - Us Against The World (Official Video),christina milian ray kay us against the world lovemilian maddscientist myspace
3138317,Music,Jason Mraz feat Colbie Caillat Lucky lyrics,Jason Mraz feat Colbie Caillat Lucky lyrics
3138322,Music,Peter Fox - Schwarz zu Blau - Official Video,peter fox pete alles neu schwarz zu blau haus am see seeed official
3138328,Nonprofits&Activism,WWW.PORTALBIGBROTHER.COM - Priscila beija Emanuel - 24/01,bbb bbb 9 lider prova priscila pelada strip streap strep tise tease bbb9 emanuel tom josiane beijo ana carolina naia big brother mirla francine max flavio norberto leo milena alexandre ralf festa
3138329,Nonprofits&Activism,gaiola das popozudas agora virei puta larguei meu marido,GAIOLA-DAS-POPOZUDAS
3138333,Music,Paris Hilton meets Lady Gaga at the Nokia 5800 Launch,Lady Gaga meets Paris Hilton Just dance nokia 5800 launch party love game poker face stars are blind HQ
3138337,Nonprofits&Activism,A Favorita - Capítulo 195 - 14/01/09 - P2,rede globo favorita
3138338,Nonprofits&Activism,Danny Johnson Breaks Guitar Hero World Record,danny johnson beat breaks guitar hero gh world record guiness fc 100% through the fire and flames ttfaf 965k 973k choke guitarherophenom phenom man chris chike iamchris4life abc news shonsuperstar FC jameslikecoulter account wmg
3138344,Nonprofits&Activism,MTV Staying Alive 2008 Chewing Gum,MTV Staying Alive 2008 Chewing Gum Aids Awareness LOWE MENA BOOMTOWN PRODUCTIONS
3138349,Nonprofits&Activism,"Commie Rahm Emanuel to Disarm America:#1 Issue, Gun Owners are Terrorists",Obama Rahm Emmanuel George Soros Gun Guns Firearms Rifles Handgun Gun Ban Gun Confiscation Assault Weapon Ban Brady Bill Brady Campaign Brady Center Tyranny Tyrant Socialism Fascism Soviet Unconstitutional UnAmerican Watch List No Fly List CFR Trilateral Commission Bilderberg Group Federal Reserve Ron Paul Alex Jones
3138353,Nonprofits&Activism,"No Handed Track Stand to R. Der Cable Snatch'n'Grab, with a 270 Rear Wheel placeout",www.thehubofdetroit.org
3138354,Nonprofits&Activism,WWE Raw 1-26-09 Pt.1,ww3
3138356,Nonprofits&Activism,IamSTRAIGHT,IamSTRAIGHTwReason
3138357,Nonprofits&Activism,"CNN- Obama To BAN Guns SPREAD THIS FOLKS, PLZ!",Gun Ban Gun Confiscation Firearms Rifles Gun Owners of America Disarmament 2nd Amendment Militia Obama Tyranny Fascism Socialism Communism Hitler Stalin Mao NWO New World Order CFR Trilateral Commission Rand Corporation Bilderberg Group Ron Paul Alex Jones
3138360,Nonprofits&Activism,Goldfish,oil carbon cap environment global warming video competition
3138364,Nonprofits&Activism,A Favorita - Capítulo 195 - 14/01/09 - P3,rede globo favorita
3138367,Nonprofits&Activism,Casper Van Dien Childhelp PSA - Starship Troopers:Marauder,Casper Van Dien Starship Troopers Childhelp PSA Child Abuse Marauder
3138385,Music,Katy Perry - Hot N Cold (Official Music Video),Katy Perry Hot Cold Music Video Song
3138395,Nonprofits&Activism,Kindness Offensive on BBC Scotland,Kindness Offensive volunteering random acts of iphone
3138396,Nonprofits&Activism,Sko och bokattack mot israelisk ambassad？r,Muntazer al-Zaidi al Zaidi avskedskyss din hund skor p？ israeliska ambassad？ren stockholm universtitet shoes palestina israel suf syndikalistiska ungdomsf？rbundet bojkotta boycott l？nge leve intifadan visar v？gen aktivister kasta b？cker palestine palestinian gaza conflict war
3138402,Nonprofits&Activism,Starbucks asks Are you in? Featuring MC Yogi.,starbucks volunteerism mc yogi hands on network inauguration change hope i'm in
3138406,Nonprofits&Activism,street race,street race
3138407,Nonprofits&Activism,GetToKnowUsFirst,gay lesbian marriage marriage equality gettoknowusfirst gettoknowmefirst get to know me first us homosexual PSA Proposition 8 california gay marriage same-sex marriage children adoption surrogacy partners husband wife
3138418,Nonprofits&Activism,"Moderate and Extremist Palestinian Supporters Square Off in Minnesota, Hamas collides with Fatah",Gaza Hamas Fatah Palestinian conflict protest rally proPal Moderate Muslim Congressman Keith Ellison Booed MATmn Minnesotans Against Terrorism Minnesota State Capitol Radical Islam Minneapolis St. Paul
3138419,Nonprofits&Activism,Bow Wow says soulja boy got the poor man′s lambo....,funny
3138423,Nonprofits&Activism,Israelis Soldiers refuse to serve in Gaza,Israel Social TV. Gaza refuse Israelis Soldiers
3138426,Nonprofits&Activism,361 Days Of Music: Day 8 - Eminem The Marshall Mathers LP,Music review of kinda crappy and immature album full ignorant lyrics
3138428,Nonprofits&Activism,Save the Bronx Zoo and New York Aquarium! PSA,save the bronx zoo new york aquarium budget cuts patterson porcupine
3138430,Nonprofits&Activism,And you thought BUSH was bad...,Obama hope bush 9/11 approval rating torture secret prisons arrests police state new world order agenda inauguration speech economy change brotherhood homeless terrorism military draft iraq spying without warrants aldous huxley mind control oligarchy love their servitude starbucks are you in terror acceptance euphoria joe rogan alex jones show government expansion youth brigades forced service domestic bill of rights constitution banker takeover bailout adolf hitler guantanamo bay euthanasia
3138434,Nonprofits&Activism,WE WILL NOT GO DOWN (Song for Gaza) .. Michael Heart,micheal heart sumpathize gaza palestine Mubarak gamal israel egypt ？？？ ？？？ ？？？？？？？ ？？？？？？ ？？？？ ？？？ ？？？？？？ ？？？？？ ？？？ ？？？？ ？？？ ？？？？？ ？？？？？？ ？？？？？ ？？？？？ ？？？？？？？ aljazeera war crimes america bush save children woman viloence arafat ？？？？？ Obama france united nations
3138436,Nonprofits&Activism,Alex Jones Tv:Alex's Analysis of Barack Obama's Inaugural Speech 1/6,Ron Paul The Alex Jones Show 590 KLBJ AM Talk Radio Austin Texas infowars Alternative News Media alex jones TheAlexJonesChannel Barack Obama Socialism Socialist communist stalin osama bin laden Iraq Iran Israel Mossad CIA MI5 MI6 KGB illuminati Bilderberg group TLC CFR Club of ROME Rothschild Bankers NufffRespect Montagraph
3138438,Nonprofits&Activism,Elder L. Tom Perry？- The Message of the Restoration,Restoration L. Tom Perry
3138440,Nonprofits&Activism,"President Obama, do the right thing! Appointing pro-Israeli hawks isn't change we can believe in.",Obama Israel Gaza Zionism AIPAC President Dan Kurtzer Clinton Dennis Ross Bush Jerusalem grassroots federal government
3138442,Nonprofits&Activism,Change has come- so has the New World Order,ron paul amero. north american union gold standard economy economic collapse depression recesssion obama mccain amero inflation canada mexico new world order one government rfid we the people glenn beck nafta superhighway precious metals election God truth end times bible prophesy britney spears paris hilton love 500 000 coffins in Georgia verichip mark of beast 666 lucifer rapture federal reserve rothschild jp morgan rockerfeller warburg joe plumber girlfalse flag crisis biden drop
3138443,Nonprofits&Activism,Rise Of The Students: This Is Real Rebellion!,robertwanek nwoalert alex jones infowars 911 inside job truth barack obama joe biden israel oath gaza wearechange
3138445,Nonprofits&Activism,Protesto contra a Globo ao vivo NA GLOBO!,protesto globo fórum social mundial fsm belém orm
3138449,Nonprofits&Activism,Alex Jones Tv:Officer Jack Boot RANTS About FEMA Camps!!,Ron Paul The Alex Jones Show 590 KLBJ AM Talk Radio Austin Texas infowars Alternative News Media alex jones TheAlexJonesChannel Barack Obama Socialism Socialist communist stalin osama bin laden Iraq Iran Israel Mossad CIA MI5 MI6 KGB illuminati Bilderberg group TLC CFR Club of ROME Rothschild Bankers NufffRespect Montagraph
3138451,Nonprofits&Activism,Rangers v Milan 4 Goals,Goals
3138452,Nonprofits&Activism,A Favorita - Capítulo 195 - 14/01/09 - P1,rede globo favorita
3138453,Nonprofits&Activism,Blondinbella f？r fl？dd mink,Resten av Bellas p？ls
3138455,Nonprofits&Activism,Part 3: Tucson: NEW Undercover Video Shows AZ Planned Parenthood Hides Stat. Rape of 15-year-old,lila rose live action films planned parenthood arizona tucson law violate break statutory rape sexual abuse mona lisa project illegal laws broken undercover investigation abortion life choice abort scandal
3138456,Nonprofits&Activism,Israeli Soldier Speaks on BBC,Gaza Israel Palestine Hamas war crimes BBC CNN NBC FOX News
3138457,Nonprofits&Activism,Inauguration 2009: What a Day!,Planned Parenthood President Barack Obama Inauguration 2009 January 20 Cecile Richards
3138458,Nonprofits&Activism,"Excessive Force - Police Arrest Gaza Solidarity Protesters - St Louis, Mo.",police brutality maybe gaza strip isreal isreali palestine palestinian picket protest scientology cop fail
3138459,Nonprofits&Activism,Starship Troopers Childhelp PSA - Casper Van Dien,Starship Troopers Casper Van Dien Childhelp PSA Child Abuse Marauder
3138461,Nonprofits&Activism,"John Piper - Be Courageous, President Barack Obama",John Piper Desiring God Bethlehem Baptist Church Minneapolis Gospel Jesus Christ President barack obama abortion
3138462,Nonprofits&Activism,A Child being whipped by Scientologist Wally Hanks,scientology animals barack obama youtube sensorship child abuse peta porn gay lesbian autism kidnnapping terrorism whipping pain torture suicide murder death scientologist Wally Hanks school LRH beating anonymous cult bad scam evil Debbi Mace schoolkids paramore MCR
3138463,Nonprofits&Activism,Kindness Offensive on LBC 97.3FM - 2 of 2,Kindness Offensive random acts of kindness offensive Jeni Barnett LBC
3138464,Nonprofits&Activism,DESAPARICION DE MARTA DEL CASTILLO CASANUEVA,MARTA SOMOS TODOS
3138465,Nonprofits&Activism,Youtube Poop: Jacky Chen visits Rule 34,Nice and chubby baby
3138466,Nonprofits&Activism,tempête Biarritz 24 janvier 2009 ( pour la musique à prendre au second degré),biarritz tempête 2009 janvier sud-ouest
3138467,Nonprofits&Activism,Music Makes Us: Thom Yorke,thom yorke radiohead grammy grammys awards
3138468,Nonprofits&Activism,Sea Kittens From PETA,PETA Sea Kittens spricket24 Fish Karen
3138469,Nonprofits&Activism,USA airways airbus A320 plane crash new york Hudson river,USA airways airbus A320 plane crash new york Hudson river
3138471,Nonprofits&Activism,"Det DSU laver, n？r de holder fest",Kofoed DSU Fest VU Venstres Ungdom
3138472,Nonprofits&Activism,Aral Sea: UNEP & Google Earth highlights environmental change,UNEP Google Earth historical imagery
3138473,Nonprofits&Activism,Indonesia Tsunami,Indonesia Tsunami
3138474,Nonprofits&Activism,Palestinian Song - My People Are Suffering In English,Palestine Song Gaza West Bank Press TV Al Jazeera Arabic Palestinian Authority PLO Intifada Lebanon Hamas Hezbollah Iraq Nasheed Children School Women Martyr War Islam Afghanistan Mankind UN Security Council General Assembly George Bush Ehud Barak Tzippy Livni US Congress Senate English Suffering Violence People Israel Boycott
3138477,Gaming,It's my Birthday!,Logitech QuickCam
3138478,Gaming,KILLZONE 2 - Full Length (CG) Opening Introduction [HD],Killzone KZ2 CG CGI Intro Introduction Cutscene PlayStation PS3 Helghast Helghan Emperor Scolar Visari Speech
3138480,Gaming,Zygor World Of Warcraft Guide - Level 80 In Under 7 Days! + WoW Gold Guide and PVP [Review],wow world of warcraft level leveling guide gold lvl 80 70 1-70 1-80 pvp alliance horde speed zygor zygors zygor's
3138481,Gaming,Free KillZone 2!!  Get Your Copy 4 Free Now!!,killzone play station ps3 two live online video review screenshots preview gameplay glitch demo free copy amazon.com preorder xbox 360 itunes
3138482,Gaming,Mirrors edge third person fun,mirrors edge third person fun in xbox 360 playstation pc mod cheat modding jbdvrock harry
3138484,Gaming,Mega64: Feel The Magic XY/XX (2006),mega64 feel the magic nintendo ds sega i love you frisbees black people giggles
3138485,Gaming,Skate 2 TV commercial,EA Xbox 360 PlayStation3 Skate Skateboarding Rob Dyrdek Eric Koston Terry Kennedy
3138486,Gaming,Possibly drunk japanese guy rambles over Mario Land (in English),GAF sp0rsk niconico Stevie
